samples	Animal	b000016401	b000016328	b000016366	b000003321	b000002673	b000012945	b000015712	b000014773	b000011369	b000014547	b000012779	b000003320	b000013007	b000008494	b000013986	b000012344	b000013667	b000008265	b000015467	b000000049	b000014722	b000013441	b000014412	b000013592	b000007808	b000015819	b000014689	b000009520	b000007372	b000008996	b000010456	b000016186	b000014135	b000008498	b000000104	b000009906	b000014015	b000003954	b000011778	b000010458	b000015563	b000013593	b000010014	b000000396	b000013398	b000000998	b000011056	b000001600	b000005013	b000014964	b000013894	b000007813	b000003957	b000007209	b000002675	b000004109	b000012131	b000007144	b000011327	b000011655	b000008264	b000003793	b000000014	b000014919	b000013558	b000010960	b000004116	b000001298	b000005312	b000011503	b000003537	b000002376	b000013174	b000008649	b000000121	b000014047	b000002432	b000004437	b000013006	b000007723	b000013402	b000010969	b000011324	b000000046	b000000924	b000011682	b000001445	b000001300	b000006119	b000005657	b000003842	b000014497	b000013868	b000012151	b000005502	b000003961	b000010959	b000004732	b000005641	b000011505	b000004110	b000002681	b000007821	b000011993	b000004845	b000009908	b000009074	b000014609	b000005829	b000010793	b000013736	b000008500	b000002533	b000010616	b000012586	b000004534	b000015426	b000008997	b000000099	b000000140	b000012602	b000011718	b000012601	b000015530	b000005083	b000015239	b000000777	b000014886	b000011715	b000000012	b000008382	b000013820	b000000112	b000001916	b000006122	b000001213	b000004117	b000011465	b000006368	b000010463	b000004966	b000011217	b000014548	b000014090	b000003335	b000005966	b000011218	b000005311	b000011283	b000015429	b000000095	b000014137	b000000174	b000013557	b000003539	b000006771	b000008647	b000002919	b000001441	b000014470	b000013334	b000012273	b000014088	b000015360	b000001443	b000010613	b000009277	b000011142	b000009459	b000013376	b000012211	b000010113	b000001301	b000002087	b000006499	b000006912	b000013595	b000009756	b000015559	b000016067	b000000197	b000011502	b000000096	b000005504	b000013401	b000002289	b000000126	b000014413	b000006252	b000004111	b000005660	b000012700	b000002994	b000013535	b000014344	b000001299	b000004436	b000012297	b000013512	b000015750	b000011613	b000000053	b000014318	b000007055	b000002990	b000001911	b000000136	b000011282	b000000040	b000013217	b000013294	b000013058	b000003850	b000013399	b000000271	b000001910	b000000636	b000003151	b000003845	b000013534	b000012321	b000010882	b000010459	b000005242	b000000257	b000011615	b000009668	b000003446	b000014118	b000008821	b000010013	b000011938	b000012326	b000009285	b000000083	b000012424	b000003678	b000015781	b000000224	b000009664	b000003558	b000012565	b000014319	b000000123	b000003331	b000012530	b000004853	b000008380	b000013275	b000004039	b000016134	b000014371	b000007318	b000003152	b000009910	b000003677	b000015127	b000006505	b000011144	b000008056	b000010621	b000000164	b000009291	b000015427	b000007811	b000007625	b000008827	b000014652	b000007827	b000004214	b000012635	b000005177	b000004435	b000011281	b000009289	b000011995	b000015509	b000009663	b000006501	b000000047	b000009917	b000000181	b000004858	b000014920	b000006451	b000002998	b000010628	b000016022	b000015101	b000005649	b000000124	b000006247	b000014087	b000000151	b000011181	b000010327	b000011284	b000008493	b000015359	b000013397	b000008836	b000000131	b000009754	b000011506	b000012401	b000002536	b000000209	b000000775	b000013172	b000011058	b000001305	b000001201	b000004217	b000004535	b000015428	b000012209	b000002172	b000006452	b000013898	b000013107	b000011837	b000007371	b000005644	b000014276	b000015176	b000010115	b000000647	b000011866	b000005648	b000003149	b000005329	b000002672	b000012110	b000002871	b000008183	b000001813	b000015717	b000016163	b000011612	b000015476	b000012511	b000003547	b000011437	b000005652	b000003328	b000009001	b000002179	b000000535	b000002082	b000012250	b000009286	b000012639	b000005425	b000014206	b000013741	b000009288	b000000200	b000012152	b000007149	b000016211	b000014238	b000008266	b000010118	b000005180	b000000100	b000004301	b000012187	b000005508	b000004847	b000005087	b000005503	b000015245	b000001701	b000009662	b000014236	b000012208	b000012603	b000003847	b000011253	b000015983	b000010214	b000007207	b000008830	b000002438	b000001602	b000008180	b000003000	b000015952	b000014045	b000007835	b000015041	b000014177	b000004963	b000009834	b000005309	b000003543	b000011439	b000005084	b000003675	b000006896	b000003002	b000014946	b000015929	b000014687	b000012041	b000013218	b000002872	b000002083	b000008655	b000013822	b000004542	b000013675	b000001703	b000006125	b000002538	b000012701	b000006246	b000005505	b000015664	b000002991	b000006904	b000011868	b000002679	b000012867	b000012585	b000011618	b000009833	b000004213	b000007726	b000001812	b000015100	b000001127	b000014207	b000011462	b000011781	b000010363	b000004042	b000014373	b000002086	b000009830	b000009527	b000006898	b000003676	b000013788	b000015855	b000012132	b000009752	b000012704	b000003334	b000006448	b000004040	b000014372	b000005012	b000014836	b000005308	b000014277	b000008385	b000005645	b000016110	b000005085	b000007062	b000006454	b000004658	b000014690	b000012783	b000005089	b000005507	b000012089	b000006258	b000015533	b000013106	b000001444	b000013333	b000012210	b000004384	b000012112	b000000844	b000015668	b000012531	b000007059	b000014345	b000013226	b000015895	b000013559	b000002674	b000002089	b000002808	b000015984	b000012153	b000003228	b000013952	b000016210	b000014779	b000012185	b000002807	b000016111	b000011864	b000009206	b000014370	b000010406	b000001448	b000007828	b000012862	b000005244	b000004854	b000009532	b000000395	b000014208	b000014947	b000000261	b000007521	b000011681	b000016068	b000012814	b000007823	b000013740	b000014471	b000012893	b000010880	b000010622	b000016164	b000009002	b000012513	b000012461	b000008994	b000007830	b000011947	b000014180	b000001918	b000015753	b000014611	b000004859	b000015985	b000016333	b000012946	b000014546	b000010364	b000015856	b000012324	b000003449	b000009284	b000005016	b000012087	b000011614	b000000266	b000003550	b000014237	b000006367	b000014274	b000013990	b000015125	b000011251	b000009208	b000004114	b000011285	b000013632	b000012249	b000013274	b000004298	b000012892	b000011996	b000015780	b000009136	b000003844	b000007314	b000013789	b000009143	b000012083	b000003794	b000012460	b000006267	b000014178	b000008661	b000006905	b000004041	b000003955	b000000634	b000014837	b000015873	b000016281	b000013054	b000011656	b000009458	b000007374	b000003551	b000000211	b000000238	b000013297	b000012044	b000016403	b000012299	b000015964	b000004212	b000013869	b000015316	b000016327	b000007518	b000013445	b000015874	b000014499	b000013140	b000011183	b000015637	b000002020	b000016332	b000003853	b000013656	b000012347	b000011368	b000002293	b000009137	b000004221	b000015130	b000012636	b000002920	b000016135	b000006262	b000012425	b000005239	b000002806	b000015510	b000004861	b000011991	b000003556	b000010367	b000000641	b000011658	b000009135	b000004216	b000015333	b000004112	b000014549	b000015719	b000012465	b000000144	b000000846	b000002019	b000002617	b000013515	b000003447	b000014737	b000015040	b000015132	b000004446	b000004115	b000002615	b000012111	b000012043	b000011775	b000014239	b000015898	b000015636	b000005667	b000013108	b000012114	b000005429	b000002377	b000001017	b000004386	b000014275	b000013562	b000015951	b000016187	b000012278	b000015928	b000010883	b000004737	b000010326	b000013951	b000007067	b000004308	b000012567	b000013056	b000010408	b000001815	b000001197	b000012426	b000003148	b000010983	b000014965	b000003552	b000005241	b000003227	b000015331	b000006531	b000007825	b000014142	b000009836	b000015531	b000004654	b000011329	b000010794	b000010329	b000015820	b000001124	b000013059	b000009144	b000012819	b000015320	b000012400	b000007146	b000009831	b000001618	b000013136	b000013655	b000016246	b000004118	b000013375	b000013633	b000015965	b000000258	b000016371	b000014018	b000013995
1St_09_Woodbran	Sewage	357	467	100	18	1	359	153	70	0	0	0	102	214	0	6	1550	2	0	95	1	15	50	1344	0	6	0	1	1	4	160	115	0	0	0	0	4	0	34	0	22	0	0	3	0	0	0	0	0	0	0	1	0	394	0	0	0	0	0	0	8	5	0	0	0	0	0	2	0	0	3	131	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	388	283	1	0	1	364	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	63	0	0	0	16	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	23	430	0	0	0	2	0	0	0	0	41	0	0	0	0	0	0	25	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	1	0	127	0	0	0	0	0	0	1	7	0	0	0	0	0	195	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	0	253	0	0	54	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	9	0	4	69	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	198	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	278	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	2	0	0	0	0	6	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	53	0	0	0	0	0	23	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	19	0	41	0	0	0	0	2	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
1St_103_Vancouver_Westside	Sewage	377	207	67	23	10	171	157	44	0	1	3	105	117	0	8	350	1	0	55	4	12	38	72	1	8	0	2	0	5	95	62	0	0	0	0	2	0	25	0	14	0	2	2	0	0	0	1	0	0	0	0	0	124	0	4	0	0	0	0	19	6	2	0	0	0	0	5	0	0	5	85	0	0	0	0	0	0	1	121	0	0	0	1	0	0	0	0	0	0	0	216	17	2	1	0	141	0	0	0	0	2	9	0	0	0	0	0	0	1	0	0	1	0	0	0	0	63	42	0	0	0	16	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	14	99	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	18	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	133	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	30	0	0	33	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	6	0	4	39	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	38	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	31	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	0	1	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1St_108_Freeport	Sewage	1029	623	255	62	9	500	375	169	0	0	5	280	366	0	6	2245	0	0	242	2	32	91	1785	0	30	0	9	2	17	293	195	0	0	1	0	8	0	50	0	43	0	2	0	2	0	0	2	0	0	2	2	0	289	0	4	0	0	3	0	45	11	4	0	0	0	0	8	0	0	9	255	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	4	514	10	2	2	349	0	0	0	3	3	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	119	0	0	0	39	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	75	651	0	0	0	2	1	0	0	0	93	0	0	0	0	0	0	100	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	172	0	0	0	0	0	0	10	2	0	0	0	0	0	24	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	0	0	41	0	0	85	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	122	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1	0	0	17	0	3	110	0	0	0	0	0	0	20	0	0	0	1	0	13	0	0	18	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	18	4	0	0	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	12	0	0	0	0	41	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	37	0	0	0	0	0	52	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	65	0	77	1	0	0	0	2	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1St_125_Bozeman	Sewage	391	398	127	31	0	353	300	108	0	0	1	99	222	0	2	86	2	0	126	1	25	74	19	6	12	0	5	5	1	249	108	0	0	1	0	9	0	29	0	24	0	9	0	0	0	0	0	0	0	1	0	0	219	0	2	0	0	0	0	21	6	5	0	0	0	0	4	0	0	8	202	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	119	8	3	1	0	302	3	0	0	1	1	17	0	0	0	0	0	1	0	0	0	0	0	1	0	0	120	114	0	0	0	24	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	22	93	0	0	0	0	1	0	0	0	61	0	0	0	0	0	0	55	3	0	1	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	37	0	1	0	0	0	0	5	4	0	0	0	0	0	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	0	13	0	0	63	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	78	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	5	0	4	73	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	5	0	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	7	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	25	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	8	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
1St_154_Augusta	Sewage	207	197	69	8	2	151	85	55	0	0	0	67	85	0	4	305	0	0	83	0	11	24	151	0	6	0	1	0	8	93	69	0	0	0	0	0	0	19	0	18	0	1	0	0	0	0	1	0	0	0	0	0	97	0	2	0	0	3	0	6	2	3	0	0	0	0	3	0	0	1	60	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	112	53	1	0	1	101	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	40	0	0	0	9	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	10	269	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	175	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	79	0	0	21	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	28	0	0	0	0	0	0	2	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	56	0	17	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1St_170_Madison	Sewage	316	403	108	16	2	347	152	56	0	0	1	94	221	0	1	362	0	2	118	1	10	52	235	1	7	0	3	2	1	288	124	0	0	0	1	5	0	47	0	20	0	5	1	0	0	0	2	0	0	1	0	0	243	0	1	0	0	0	0	8	3	0	0	0	0	0	2	0	0	3	243	0	0	1	0	0	0	0	270	0	0	0	0	0	0	0	0	1	0	0	631	42	2	2	1	345	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	141	91	0	0	0	55	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	22	143	0	0	0	2	0	0	0	0	59	0	0	0	0	0	0	47	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	48	0	0	0	0	0	0	7	1	0	0	0	0	0	26	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	22	0	0	85	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	3	0	3	70	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	55	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	32	1	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	58	0	0	6	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	30	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	7	0	10	0	0	0	0	2	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1St_184_Yuma	Sewage	2444	1440	309	28	2	1129	511	303	0	0	7	201	775	0	3	2590	1	0	300	0	37	70	1866	0	6	0	11	11	0	672	240	0	0	0	0	19	0	69	0	62	0	1	0	0	0	0	1	0	0	0	0	0	437	0	0	0	0	2	0	33	2	2	0	0	0	0	2	0	0	7	500	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	8	512	6	0	1	454	1	0	0	9	0	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	279	269	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	276	0	0	0	0	1	0	0	0	143	0	0	0	0	0	0	173	1	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	2	324	0	0	0	0	0	0	0	0	0	0	0	0	4	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	1	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	42	0	3	0	0	44	0	0	0	0	0	0	26	1	0	0	0	0	0	157	0	230	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	75	0	0	200	0	0	141	0	1	0	0	3	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	3	0	0	4	0	4	187	0	0	0	0	0	0	3	0	0	0	4	0	7	0	0	24	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	30	6	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	20	0	0	0	0	44	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	61	0	0	0	0	0	69	0	0	0	20	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	132	0	137	0	89	1	0	0	0	5	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
